Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768632070,56,,Aggregated,9.700000,0.000000,2000,2400,2600,2700,3300,4200,8300,9000,12000,12000,12000,236,0,2000.0,2186.0765502203394,582.734238,11537.794575,8702.96186440678
1768632071,58,,Aggregated,9.600000,0.000000,2100,2500,2700,2900,3600,4200,8300,9000,12000,12000,12000,246,0,2100.0,2243.5459526097566,582.734238,11537.794575,8792.455284552845
1768632072,60,,Aggregated,9.700000,0.000000,2100,2500,2800,3000,3600,4200,8300,9000,12000,12000,12000,255,0,2100.0,2289.6751921960786,582.734238,11537.794575,8783.93725490196
1768632073,62,,Aggregated,9.200000,0.000000,2200,2600,2800,3100,3800,4400,9000,12000,13000,13000,13000,264,0,2200.0,2396.3450923522737,582.734238,13016.872360000001,8780.719696969696
1768632074,64,,Aggregated,9.500000,0.000000,2200,2600,3000,3300,4000,4900,9000,12000,13000,13000,13000,276,0,2200.0,2483.9706474239147,582.734238,13016.872360000001,8802.416666666666
1768632075,66,,Aggregated,9.700000,0.000000,2200,2700,3000,3300,3900,4800,9000,12000,13000,13000,13000,282,0,2200.0,2500.180681265959,582.734238,13016.872360000001,8765.606382978724
1768632076,68,,Aggregated,9.400000,0.000000,2300,2800,3100,3400,4100,5200,12000,13000,14000,14000,14000,296,0,2300.0,2651.5027001013527,582.734238,14114.789988999999,8758.094594594595
1768632077,70,,Aggregated,9.900000,0.000000,2300,2800,3300,3500,4100,5000,12000,13000,14000,14000,14000,302,0,2300.0,2674.787245387418,582.734238,14114.789988999999,8789.860927152318
1768632078,72,,Aggregated,9.200000,0.000000,2400,2900,3400,3500,4200,5200,12000,13000,15000,15000,15000,310,0,2400.0,2744.0258712935492,582.734238,14722.239946999995,8779.064516129032
1768632079,74,,Aggregated,9.800000,0.000000,2400,2900,3400,3600,4200,8100,13000,14000,15000,15000,15000,318,0,2400.0,2811.5095863333345,582.734238,15028.070647000004,8768.90251572327
1768632080,76,,Aggregated,9.200000,0.000000,2500,3000,3500,3700,4400,8100,13000,14000,15000,15000,15000,325,0,2500.0,2895.2520730369242,582.734238,15382.893446,8819.510769230768
1768632081,78,,Aggregated,9.100000,0.000000,2500,3100,3500,3800,4600,8100,13000,14000,15000,15000,15000,332,0,2500.0,2943.6404306746995,582.734238,15382.893446,8857.981927710844
1768632082,80,,Aggregated,8.900000,0.000000,2500,3200,3600,4000,5000,8100,13000,15000,18000,18000,18000,341,0,2500.0,3046.0642679648104,582.734238,17846.09022,8859.595307917889
1768632083,82,,Aggregated,9.100000,0.000000,2600,3300,3800,4100,5400,8200,13000,15000,18000,18000,18000,351,0,2600.0,3152.9773134444454,582.734238,17846.09022,8858.538461538461
1768632084,84,,Aggregated,8.500000,0.000000,2600,3400,3900,4200,5500,8300,14000,15000,19000,19000,19000,359,0,2600.0,3242.897355568248,582.734238,18752.383501,8847.777158774374
1768632085,86,,Aggregated,8.300000,0.000000,2700,3500,4100,4400,6000,8300,14000,17000,19000,19000,19000,370,0,2700.0,3355.299052245949,582.734238,18841.839507,8835.110810810811
1768632086,88,,Aggregated,8.500000,0.000000,2700,3500,4100,4400,6100,8300,15000,18000,19000,19000,19000,373,0,2700.0,3413.1281428981265,582.734238,19217.545285,8829.836461126006
1768632087,90,,Aggregated,8.400000,0.000000,2700,3600,4200,4800,6300,8300,15000,19000,20000,20000,20000,386,0,2700.0,3527.830592243527,582.734238,19566.333543999994,8832.476683937824
1768632088,92,,Aggregated,8.700000,0.000000,2800,3600,4400,4900,6300,8800,15000,19000,20000,20000,20000,393,0,2800.0,3581.4237215699777,582.734238,19566.333543999994,8862.19592875318
1768632089,94,,Aggregated,7.500000,0.000000,2800,3700,4400,4900,6300,8800,15000,19000,20000,20000,20000,395,0,2800.0,3593.77954897975,582.734238,19566.333543999994,8862.255696202532
1768632090,96,,Aggregated,8.400000,0.000000,2800,3800,4500,5100,6500,8800,15000,19000,22000,22000,22000,403,0,2800.0,3681.9234673796564,582.734238,21520.979910000002,8841.461538461539
1768632091,98,,Aggregated,8.200000,0.000000,2800,3900,4600,5200,6600,8800,15000,19000,22000,22000,22000,407,0,2800.0,3710.3471419459493,582.734238,21520.979910000002,8837.051597051597
1768632092,100,,Aggregated,7.700000,0.000000,2900,4000,4700,5400,6800,8800,15000,19000,22000,22000,22000,413,0,2900.0,3760.971526757872,582.734238,21520.979910000002,8846.026634382566
1768632093,102,,Aggregated,7.700000,0.000000,2900,4100,4900,5400,7300,9000,17000,19000,24000,24000,24000,421,0,2900.0,3914.0404790855137,582.734238,24244.849962999997,8844.9216152019
1768632094,104,,Aggregated,7.600000,0.000000,3000,4100,5000,5600,7400,9300,18000,20000,25000,25000,25000,427,0,3000.0,4004.704682903984,582.734238,24912.170378999996,8825.566744730679
1768632095,106,,Aggregated,7.100000,0.000000,3100,4200,5300,5800,7600,10000,18000,20000,25000,25000,25000,436,0,3100.0,4086.953680357801,582.734238,24912.170378999996,8819.864678899083
1768632096,108,,Aggregated,7.100000,0.000000,3100,4300,5400,6000,7900,10000,18000,20000,25000,25000,25000,443,0,3100.0,4163.4013518036145,582.734238,24912.170378999996,8848.702031602708
1768632097,110,,Aggregated,6.600000,0.000000,3200,4400,5400,6200,8200,10000,18000,20000,25000,25000,25000,449,0,3200.0,4228.828748097999,582.734238,24912.170378999996,8878.76614699332
1768632098,112,,Aggregated,6.600000,0.000000,3300,4500,5600,6300,8300,11000,19000,23000,28000,28000,28000,455,0,3300.0,4366.208598661541,582.734238,27735.66775,8845.795604395604
1768632099,114,,Aggregated,7.000000,0.000000,3400,4600,5800,6600,8900,12000,19000,24000,28000,28000,28000,466,0,3400.0,4508.408086371246,582.734238,27735.66775,8845.311158798284
1768632100,116,,Aggregated,6.200000,0.000000,3400,4800,5900,6600,9000,12000,19000,24000,28000,28000,28000,471,0,3400.0,4556.861045503185,582.734238,27735.66775,8841.471337579618
1768632101,118,,Aggregated,6.200000,0.000000,3400,4900,6200,6900,9200,12000,19000,25000,28000,28000,28000,480,0,3400.0,4677.751617433334,582.734238,28090.664642000003,8824.404166666667
1768632102,120,,Aggregated,7.100000,0.000000,3400,5000,6200,7000,9200,12000,19000,25000,28000,28000,28000,483,0,3400.0,4700.410358561077,582.734238,28090.664642000003,8813.47619047619
1768632103,122,,Aggregated,6.700000,0.000000,3500,5200,6400,7300,9300,12000,22000,27000,31000,31000,31000,493,0,3500.0,4875.9618078722115,582.734238,30599.860791999996,8800.387423935092
1768632104,124,,Aggregated,7.200000,0.000000,3500,5400,6600,7500,9700,13000,23000,28000,31000,31000,31000,502,0,3500.0,5042.888879669323,582.734238,31470.212444000004,8789.52390438247
1768632105,126,,Aggregated,7.000000,0.000000,3600,5400,6800,7600,9800,13000,23000,28000,31000,31000,31000,508,0,3600.0,5095.886030986221,582.734238,31470.212444000004,8806.127952755905
1768632107,128,,Aggregated,7.100000,0.000000,3600,5400,6800,7600,9800,13000,23000,28000,31000,31000,31000,509,0,3600.0,5107.5694649921425,582.734238,31470.212444000004,8815.001964636542
1768632108,130,,Aggregated,7.500000,0.000000,3600,5500,6800,7700,9800,13000,23000,28000,31000,31000,31000,511,0,3600.0,5125.621287522506,582.734238,31470.212444000004,8815.232876712329
1768632109,132,,Aggregated,7.200000,0.000000,3600,5500,6900,7900,9900,13000,24000,28000,34000,34000,34000,515,0,3600.0,5217.194238796118,582.734238,34411.08693299999,8809.76504854369
1768632110,134,,Aggregated,6.600000,0.000000,3600,5600,6900,7900,10000,13000,24000,28000,34000,34000,34000,516,0,3600.0,5230.2624910406985,582.734238,34411.08693299999,8818.511627906977
1768632111,136,,Aggregated,6.200000,0.000000,3600,5600,6900,7900,10000,13000,24000,28000,34000,34000,34000,517,0,3600.0,5245.801522133464,582.734238,34411.08693299999,8827.224371373308
1768632112,138,,Aggregated,6.000000,0.000000,3600,5600,7000,7900,10000,13000,24000,28000,34000,34000,34000,518,0,3600.0,5265.288013677608,582.734238,34411.08693299999,8835.903474903474
